Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
201205,  -1.39, -14.41, -10.30,  -5.52, -11.18,  -9.52,  -2.90,  -6.51, -14.52,  -5.42,  -8.57,  -7.74,  -4.73,  -0.93,  -1.53,  -9.05,  -5.26
201206,   3.86,   6.38,   5.87, -10.00,  -0.82,   3.62,   5.05,   6.23,   4.78,   0.13,   1.40,  -6.09,   3.54,   3.39,   2.14,   4.53,   5.09
201207,   0.30,  -4.07,   3.02,   2.11,   2.08,  -1.06,   3.01,  -2.91,  -1.22,   2.84,   1.21,   0.45,  -0.92,   3.73,   1.70,  -1.11,   0.02
201208,  -0.12,   5.01,   2.42,   8.02,   6.36,   2.70,  -0.37,   8.89,  -1.08,   0.82,   5.32,   2.88,   0.40,  -3.34,   2.55,   4.11,   2.25
201209,   1.08,   8.56,   3.80,  -0.11,   3.27,   1.02,   2.78,   5.62,   3.85,   3.83,  -0.22,   2.64,  -1.13,   2.17,   1.74,   3.66,   4.52
201210,  -1.82,   3.30,  -2.09,  -0.96,   2.20,  -2.81,  -0.55,   3.27,  -0.75,  -0.65,  -5.93,   6.15,   2.14,   1.05,  -2.35,   1.97,  -3.51
201211,   3.46,  -3.66,  -1.30,   4.01,   2.02,   2.55,   0.94,   5.10,   2.63,   2.78,   1.66,   4.00,   1.41,  -3.68,   0.66,  -0.74,   1.73
201212,  -1.27,   0.47,   1.21,   0.36,   0.44,   4.42,  -1.77,   0.68,   6.59,   1.66,   0.36,   5.59,   2.66,   0.14,  -1.48,   4.43,   1.54
201301,   5.30,   0.53,   7.52,   3.04,   8.65,   5.06,   7.94,   8.30,   4.25,   5.25,   1.03,   3.21,   5.36,   5.08,   4.84,   6.32,   6.46
201302,   4.01,  -6.89,   0.79,   1.80,   2.48,  -0.82,   2.04,  -0.12,  -2.66,   2.94,   0.07,   0.54,   3.48,   2.16,   0.53,   1.17,   1.88
201303,   6.31,   1.18,   2.20,   3.38,   5.86,   1.10,   4.56,   3.13,   2.12,   3.89,   2.18,   3.74,   5.21,   5.64,   5.37,   4.56,   3.99
201304,   2.91,  -9.61,  -1.29,   8.30,   0.62,   3.28,   3.26,   1.76,  -4.39,  -1.86,  -0.85,   4.39,   0.34,   5.05,   3.04,   1.58,   1.82
201305,  -2.98,   0.33,   3.07,   0.78,   2.74,   3.17,  -0.37,   6.04,   3.86,   6.02,   5.38,   8.92,   4.28,  -6.99,   1.18,   7.22,   2.83
201306,   0.85, -10.88,  -2.12,   0.72,  -2.31,  -4.95,  -0.87,  -4.31,  -4.69,  -2.39,  -3.55,   0.23,  -0.10,   0.79,   0.37,  -0.46,  -1.09
201307,   3.15,   1.77,   5.08,   2.59,   3.98,   6.08,   6.18,   4.04,   6.97,   8.16,   5.11,   8.33,   5.52,   4.58,   5.84,   6.42,   5.85
201308,  -3.84,   3.75,  -2.00,  -2.01,  -2.45,  -0.33,  -4.24,  -3.65,  -2.75,  -1.42,  -2.59,  -1.21,  -2.46,  -4.41,  -4.63,  -4.23,  -1.28
201309,   0.58,   1.78,   1.98,   7.72,   6.23,   5.04,   2.86,   5.23,   8.35,   5.64,   4.73,   5.93,   6.87,   1.04,   4.42,   3.11,   4.21
201310,   4.92,   5.78,   4.80,   2.59,   5.90,   3.35,   5.19,   4.32,   8.38,   4.80,   2.74,   0.60,   5.25,   3.34,   5.59,   3.29,   4.28
201311,   1.50,  -4.62,   0.98,   6.29,   3.98,   1.43,   3.67,   2.04,   1.72,   2.88,   2.23,   1.89,   5.15,  -1.80,   4.11,   6.09,   2.78
201312,   2.43,   6.75,   3.07,   1.08,   2.84,   5.41,   0.36,   3.62,   6.52,   3.97,   4.68,   1.32,   2.88,   1.79,  -0.67,   2.70,   3.30
201401,  -4.25,  -6.85,  -6.82,  -7.13,  -8.62,  -4.04,  -2.57,  -4.48,  -5.47,  -5.86,  -1.37,  -3.29,  -2.22,   2.49,  -7.45,  -4.25,  -2.24
201402,   3.30,   5.60,   5.64,   5.07,   3.83,   7.70,   6.06,   6.99,   2.55,   5.60,   4.58,   8.78,   3.51,   3.07,   5.10,   3.23,   4.66
201403,   3.13,  -0.71,   2.58,  -0.36,   0.78,   1.09,  -0.16,  -2.83,   3.67,  -0.27,   1.75,  -1.29,   1.07,   2.68,  -0.52,   2.46,  -0.86
201404,   1.28,   3.73,   5.61,  -3.42,  -1.34,  -0.06,   2.19,  -2.39,   0.65,   2.23,  -0.61,   0.72,   1.08,   3.97,  -0.95,  -3.60,  -0.51
201405,   3.83,  -2.73,   1.11,   2.28,  -0.56,   2.48,   1.14,   1.74,  -1.62,  -0.21,   2.27,   0.43,   3.93,   0.00,   0.35,   1.74,   2.93
201406,   1.75,   5.53,   4.10,   1.00,   1.94,   0.48,   1.32,   2.15,   4.89,   2.96,   4.08,   4.05,  -0.04,   5.41,   1.04,   3.03,   1.96
201407,  -5.17,  -0.57,  -3.43,  -1.19,  -4.36,  -3.24,  -2.13,  -4.60,   2.20,  -7.42,  -2.79,  -4.36,  -3.04,  -6.40,  -2.23,  -2.01,   0.09
201408,   6.21,   1.66,   2.42,   4.22,   5.16,   4.31,   4.72,   9.89,   6.21,   2.58,   4.58,   4.79,   4.96,   5.32,   3.99,   3.82,   4.13
201409,  -0.27, -10.81,  -7.66,   3.68,   0.77,  -2.18,   1.55,  -3.42,  -4.79,  -4.59,  -3.28,  -9.15,   0.31,  -3.37,  -0.96,  -0.55,  -1.68
201410,   2.10,  -8.47,  -4.24,   1.65,   4.05,  -1.83,   4.29,   5.08,   2.17,   5.73,   1.37,   4.26,   4.23,   6.69,   1.88,   3.91,   2.77
201411,   5.30,  -0.61,  -9.68,   8.72,   3.99,   1.43,   3.48,   3.93,  -2.46,   0.43,   3.41,   4.84,   5.14,   0.26,   9.37,   1.86,   3.18
201412,  -2.77,  -7.85,   0.80,  -0.75,  -0.35,  -0.09,  -1.38,   4.05,  -6.60,   1.22,   0.17,   1.32,   0.43,   1.89,   0.86,   2.13,  -1.09
201501,  -1.12,  -6.81,  -4.11,  -3.15,  -1.85,  -2.22,  -0.14,  -2.11,  -9.65,  -6.39,  -6.22,  -5.92,  -2.38,   1.22,   0.41,  -7.69,  -2.27
201502,   4.32,  14.39,   4.78,   6.29,   3.90,   8.54,   4.52,   8.54,   3.77,   9.73,   7.14,   7.69,   4.47,  -4.39,   5.15,   7.96,   7.11
201503,  -1.07,  -7.58,  -2.41,   1.49,  -0.68,  -3.70,  -1.48,   0.10,  -2.72,   0.69,  -3.15,   0.04,  -2.41,  -0.32,   0.79,   0.15,  -1.35
201504,  -0.35,  12.10,   6.49,  -2.06,  -0.53,   1.70,   0.26,  -4.73,   4.05,   0.48,   0.34,  -0.31,  -2.30,   0.28,  -1.90,   0.76,   0.92
201505,   1.98,  -5.96,  -5.02,   0.54,   1.29,   0.79,   3.04,   2.93,  -3.81,   0.05,   3.27,   0.85,  -0.84,  -0.49,   0.46,   3.13,   1.51
201506,  -1.89,  -7.57,  -3.70,   4.16,  -0.42,  -2.91,  -1.51,  -0.41,  -5.25,  -1.84,  -4.74,  -1.10,  -2.97,  -5.36,  -0.15,   1.42,  -1.48
201507,   3.73, -13.53,  -8.70,   5.15,   1.02,  -5.46,   4.05,   2.64,  -8.21,  -3.42,  -1.43,  -0.95,   1.88,   2.68,   6.14,   2.02,   2.69
201508,  -3.68,  -1.13,  -3.88,  -3.77,  -7.06,  -6.62,  -7.15,  -2.47,  -4.41,  -2.04,  -5.81,  -4.92,  -5.62,  -4.02,  -6.40,  -6.51,  -6.59
201509,  -0.30,  -8.23,  -5.75,   0.36,  -6.89,  -8.16,  -2.96,  -3.78, -10.59,  -7.54,  -3.33,  -1.12,  -1.25,  -0.48,  -1.40,  -3.18,  -3.20
201510,   6.41,   7.27,  12.27,   1.73,   6.90,  16.06,   8.26,   7.76,   5.90,   8.71,   8.75,   6.22,   7.36,   2.10,   3.80,   5.86,   9.10
201511,  -0.05,  -4.92,   0.94,  -1.25,  -0.48,   1.54,  -0.53,   5.78,  -0.89,   0.58,   1.16,   0.24,  -0.73,  -3.40,  -0.02,   2.17,   0.45
201512,   1.45,  -6.27,  -9.71,  -4.17,  -3.09,  -4.68,   1.80,  -2.95,  -2.65,  -2.40,  -2.37,  -3.77,  -3.66,  -2.32,   1.37,  -2.86,  -2.32
201601,  -1.34,  -5.44,  -4.50,   0.75,  -6.49, -12.64,  -4.66,  -6.33,  -9.65,  -3.56,  -7.26,  -9.60,  -8.55,   4.66,  -3.16,  -9.70,  -5.49
201602,   0.54,  11.85,  -2.77,   0.82,   5.90,   7.47,  -0.83,  -0.41,   7.37,   3.16,   2.83,   2.96,   5.49,   1.75,  -0.42,  -2.99,  -0.02
201603,   5.02,  13.80,  10.61,   2.45,   9.53,   7.35,   3.01,  10.68,  17.74,   7.15,   8.11,   9.80,   5.68,   7.86,   5.34,   6.61,   7.44
201604,   0.44,  15.65,   9.12,  -1.84,  -1.39,   4.55,   3.05,   0.19,   9.86,   1.50,  -0.97,   0.51,   1.47,  -0.84,  -0.84,   4.11,  -1.37
201605,   1.38,  -4.37,  -0.75,  -4.58,   1.17,  -1.65,   1.71,   1.90,  -8.49,   1.06,   3.95,  -1.22,  -1.74,   2.23,   0.87,   2.19,   2.42
201606,   5.07,   7.57,   2.69,   0.92,  -0.46,  -1.00,   3.02,  -1.76,   2.56,  -1.73,  -0.44,  -4.14,  -0.74,   7.41,   1.29,  -5.33,  -0.41
201607,   0.07,   7.39,  -2.76,   2.39,   7.81,   5.02,   3.45,   5.65,  13.59,   3.95,   7.34,   7.33,   4.81,  -0.19,   2.76,   4.09,   5.14
201608,  -0.64,  -9.25,   1.49,   1.34,   1.48,   3.32,  -2.94,  -2.08,  -7.52,   2.58,   2.31,  -1.17,   0.38,  -3.90,  -0.94,   4.92,   0.44
201609,  -2.03,   2.40,   2.84,  -6.64,  -5.06,  -1.60,  -1.11,  -3.67,   2.44,   2.00,   3.27,  -0.37,   1.28,   1.76,   0.28,  -1.42,   0.70
201610,  -0.65,  -0.09,  -2.93,  -5.55,  -4.02,  -0.43,  -3.84,  -5.80,  -2.98,  -3.05,  -3.38,  -3.45,   0.53,  -0.59,  -2.87,   1.52,  -2.28
201611,  -4.33,  12.68,   9.31,   1.80,   7.69,   7.86,  -0.49,   7.55,  21.36,   7.08,   6.03,   6.37,  11.15,  -2.82,   2.96,  13.01,   2.80
201612,   4.27,  -2.06,   2.19,  -0.50,  -0.41,   0.65,   1.98,   1.35,  -2.26,  -0.07,   0.76,   3.03,   0.48,   3.64,  -1.59,   3.84,   1.68
201701,   0.32,  10.71,  -4.23,   0.85,  -1.48,   2.95,   1.68,   3.97,   3.70,   2.07,   3.20,   2.64,   1.76,   1.08,   0.82,   0.57,   3.72
201702,   2.53,  -7.65,  -2.39,   3.08,   2.74,   3.33,   7.35,   3.12,   9.19,   1.01,   3.98,   0.38,   4.21,   4.05,   2.90,   4.57,   3.82
201703,   0.63,  -2.28,  -1.24,   0.55,   0.57,   2.24,   0.34,   3.26,  -6.14,   1.51,   1.27,  -0.59,  -2.23,   0.32,   0.86,  -2.29,   1.14
201704,   1.14,  -1.51,  -2.64,  -0.63,   3.77,   0.50,  -0.62,   3.65,  -0.50,   3.00,   1.72,   0.20,   2.90,   0.38,   3.83,   0.18,   1.73
201705,   2.33,  -1.66,  -3.20,  -1.85,   1.65,  -0.41,   2.91,  -2.66,  -4.60,   1.33,   3.38,  -1.30,   2.80,   2.56,   2.53,  -1.06,   1.59
201706,  -2.54,  -0.46,  -0.06,   8.78,   2.95,   1.50,   1.95,   2.03,  -0.22,   1.44,  -1.94,   1.05,   2.59,  -1.89,  -2.50,   5.84,   0.04
201707,   1.63,   8.23,   1.88,   1.31,  -4.76,   1.92,   0.16,  -1.34,   1.31,   0.87,   2.99,  -1.61,   0.31,   2.98,   0.70,   1.91,   3.00
201708,  -1.79,   0.73,  -5.13,  -4.61,  -3.60,   1.58,   0.64,  -0.36,   1.65,  -1.44,   1.36,   0.76,   1.59,   2.20,  -1.34,  -1.22,   1.77
201709,  -0.19,  -1.12,  11.01,   1.03,   4.58,   7.01,   0.65,   7.82,   3.72,   7.38,   5.70,   7.54,   4.78,  -1.97,   0.74,   5.22,   0.27
201710,   0.97,   1.34,   0.39,   3.24,  -1.56,   4.79,  -3.59,   4.04,   2.23,   1.72,   6.08,   1.18,  -0.30,   3.07,   3.98,   3.39,   2.56
201711,   4.30,   0.85,   2.92,   7.45,   3.84,   2.42,   2.76,   6.98,  -1.38,   0.44,   2.43,   2.61,   5.55,   2.42,   8.86,   3.93,   1.75
201712,   1.28,  11.38,   5.10,   3.90,  -2.34,   0.51,   1.85,   3.88,  13.19,   0.60,   0.35,  -0.51,   3.02,  -5.02,   1.55,   1.05,   0.76
201801,   1.77,   3.30,   2.91,   6.75,   2.26,   1.66,   1.13,   3.68,   3.61,   1.91,   7.37,   4.77,   6.70,  -2.83,  10.45,   6.16,   7.07
201802,  -6.64,  -2.40, -10.91,  -2.88,  -5.03,  -5.33,  -5.11,  -9.67,  -1.99,  -5.30,  -0.98,  -6.35,  -3.52,  -4.52,  -3.32,  -2.56,  -2.38
201803,  -0.98,  -0.99,   3.09,   0.43,  -2.63,  -1.93,  -0.20,  -0.42,  -5.86,  -0.18,  -1.45,  -4.90,  -2.51,   3.20,  -3.02,  -3.44,  -3.48
201804,  -2.03,  -2.77,  10.22,   2.16,   0.48,   2.20,  -3.64,  -1.09,   3.66,  -1.59,  -3.33,  -0.19,  -0.91,   2.77,   5.01,   1.21,  -0.04
201805,  -0.55,   4.05,   3.47,   3.81,   1.01,   2.92,  -1.13,   2.89,   5.62,   1.93,   5.13,   4.44,   4.13,   0.21,  -0.01,   0.40,   4.69
201806,   5.09,  -1.43,   0.47,   6.74,   1.77,  -0.78,   2.15,   2.08,  -5.14,  -4.28,  -3.17,   0.98,  -3.45,   2.61,   3.46,  -0.98,   1.18
201807,   2.24,  -1.92,   1.09,  -0.24,   2.12,   4.43,   6.26,   2.26,   4.24,   8.18,   3.57,  -0.62,   7.67,   1.73,   3.42,   4.25,   2.68
201808,  -0.42,  -9.62,  -2.91,   5.16,   2.33,  -0.29,   2.95,   2.19,  -3.23,   2.84,   3.64,   1.16,   0.65,   0.91,   9.41,   2.49,   5.72
201809,  -0.35,  -2.14,   3.42,   0.84,   1.09,  -3.10,   2.79,   0.22,  -0.67,   4.47,   0.17,  -3.93,   3.45,  -0.55,   0.58,  -2.00,   0.21
201810,   0.03,  -9.44, -11.91, -11.00, -12.50, -13.04,  -2.35, -13.96, -11.62, -11.80, -11.13,  -0.92, -10.00,  -0.06,  -8.09,  -5.54,  -7.86
201811,   3.25,  -1.83,  -2.23,  -0.81,   2.95,   4.42,   4.52,   2.99,  -3.00,   6.62,   3.00,   4.90,   3.92,   3.27,   2.29,   2.83,   0.44
201812,  -9.65,  -7.21, -13.16,  -7.45, -11.79,  -7.97,  -7.64,  -6.80, -14.78, -10.81,  -8.43,  -9.05, -13.39,  -4.75,  -9.62, -11.48,  -8.34
201901,   5.72,   8.76,  10.30,  12.17,  12.83,   5.65,   4.38,   8.72,  17.11,  12.56,   8.90,   7.49,  11.92,   5.41,   8.77,   9.77,   8.57
201902,  -1.42,   5.93,   2.53,   5.58,   7.67,   3.80,   4.81,   3.47,   2.27,   6.27,   7.40,   4.62,   6.62,   3.62,  -0.32,   2.87,   3.50
201903,   3.78,   4.65,   2.07,  -0.64,  -0.63,  -1.77,   2.42,   2.46,  -4.65,  -0.11,   2.00,  -2.61,  -3.12,   3.32,   3.85,  -2.35,   2.22
201904,   4.54,  -1.00,   0.10,   4.98,   3.67,   5.56,  -1.76,   6.37,  -2.64,   4.88,   5.21,   2.67,   4.71,   1.02,   4.63,   7.11,   4.97
201905,  -3.32,  -8.72, -11.83, -10.66,  -7.26, -13.62,  -3.55,  -8.59, -15.46,  -6.52, -11.78, -10.25,  -8.39,  -1.54,  -5.69,  -5.52,  -6.42
201906,   4.68,  14.03,   8.93,   9.08,  10.03,   2.09,   5.29,   9.38,  16.05,  10.02,  11.05,  10.20,   7.17,   3.64,   6.83,   6.24,   7.01
201907,   1.23,  -2.84,  -2.61,   0.92,   4.55,  -0.42,  -1.00,   1.99,  -2.51,   1.68,   1.43,   0.92,   0.48,  -0.99,   0.75,   3.12,   2.16
201908,   2.62,  -4.44,  -8.82,  -5.13,  -0.36,  -6.38,  -0.44,   4.41, -12.01,  -0.45,  -4.44,  -5.98,  -2.28,   3.44,  -0.50,  -4.73,  -2.19
201909,   1.06,   3.17,   3.89,   9.11,  -1.09,   5.04,   0.38,   3.39,   7.16,   0.39,   3.88,   5.63,   1.38,   3.92,  -0.09,   2.55,   0.31
201910,  -1.48,   0.95,  -2.06,  -1.72,   5.02,  -3.18,   2.89,   2.31,   3.56,   0.23,   3.33,   6.22,  -0.79,  -1.42,   0.13,   3.37,   3.37
201911,   1.32,   3.59,   1.24,   4.15,   0.53,   3.73,   2.81,  -0.28,   6.13,   4.06,   3.39,   2.92,   4.22,  -2.15,   2.65,   5.70,   5.16
201912,   3.17,   8.84,   6.22,   7.33,   0.68,   1.22,   4.08,   0.05,   0.71,   1.33,   4.71,   5.35,  -1.98,   4.13,   1.52,   2.62,   2.71
202001,   1.08,  -7.37, -11.96,  -5.23,  -3.73,  -8.86,  -0.42,   1.47, -15.35,   1.19,  -2.19,   4.47,   0.62,   4.83,   1.71,  -2.31,   1.94
202002,  -8.96, -10.22, -15.51,  -9.38, -12.50, -10.49,  -7.53,  -7.04, -10.47,  -5.74,  -7.43,  -6.66, -11.51,  -9.85,  -6.67, -10.65,  -6.33
202003, -10.22, -15.41, -34.69, -19.38, -16.77, -18.71,  -2.49, -20.28, -22.20, -17.84, -11.39, -22.70, -22.65, -13.01,  -4.13, -20.01, -11.39
202004,   8.71,  17.10,  32.87,  10.53,  19.52,  19.12,  10.39,  17.99,  11.74,   9.14,  12.98,  26.42,   9.05,   5.07,  18.27,  11.91,  13.53
202005,   2.85,   3.57,   0.45,  11.40,   5.07,   8.45,   2.23,  14.68,   5.82,   7.59,   7.83,   9.16,   6.56,   4.56,   2.17,   3.76,   6.64
202006,  -0.93,   8.44,  -0.42,   2.68,   6.66,   1.60,  -2.12,   2.39,   4.63,   3.53,   3.00,  11.10,   2.16,  -5.02,   5.00,  -0.35,   4.03
202007,   5.80,   9.25,  -5.02,  -0.29,  11.81,   6.84,   4.52,   9.19,   2.34,   3.05,   6.27,  18.10,   2.41,   6.37,  10.09,   1.90,   6.58
202008,   4.08,   4.94,  -1.20,  12.21,   5.66,   4.73,   3.63,   7.72,   8.18,   8.84,   5.60,  38.72,  10.39,  -2.25,   8.66,   5.06,   9.56
202009,  -1.83,  -1.09, -15.34,   6.29,   4.47,   0.29,  -2.49,  -0.01,  -4.90,  -0.18,  -0.72,  -9.18,  -0.83,  -0.27,  -4.43,  -4.12,  -4.57
202010,  -3.23,   6.68,  -4.69,  -1.62,   3.56,  -0.53,  -5.21,  -3.55,   7.11,   5.79,  -0.66,  -3.72,  -4.66,   4.49,  -2.55,  -1.01,  -2.33
202011,   9.80,   7.70,  28.87,  14.56,  14.05,  13.10,   7.24,   6.47,  18.81,  15.93,  14.10,  30.55,  19.68,   2.63,   8.42,  16.40,  11.37
202012,   3.56,   8.37,   6.07,   4.86,  11.85,   4.77,   3.63,   0.07,   6.28,   2.76,   4.09,  15.25,   1.04,   0.63,   1.59,   6.92,   4.85
202101,  -4.71,   0.99,   4.69,  -4.62,   2.54,   1.10,  -0.50,   2.12,  -4.96,  -1.17,   2.45,   9.72,  -5.33,  -0.40,   0.03,  -3.01,  -0.26
202102,   0.29,   9.26,  24.00,   4.65,   1.27,   3.27,  -1.30,  -0.19,  17.83,   4.67,   4.32,  -8.57,   8.26,  -4.60,  -2.45,  10.82,   2.35
202103,   7.49,   1.84,   2.40,   0.62,  -1.76,   7.24,   4.74,  14.63,  21.82,   2.86,   3.46,   2.14,   9.18,  10.35,   3.18,   5.73,   1.02
202104,   3.26,   5.39,   0.46,   4.83,   3.94,   2.54,   0.92,   6.92,   3.13,   4.81,   2.06,   5.02,   3.44,   3.98,   7.64,   6.27,   6.52
202105,   2.17,  10.04,   6.14,  -0.40,   3.50,   5.06,   2.01,  -0.44,  14.49,  -3.37,   1.96,  -5.46,   2.70,  -1.17,  -2.64,   3.07,  -0.88
202106,  -2.17,  -9.27,   5.67,   8.06,   6.15,  -5.35,   2.18,  -1.96,  -6.09,   2.22,   4.43,   5.22,  -3.63,  -1.42,   3.72,  -2.15,   4.70
202107,  -0.06,   1.39,  -8.94,   4.69,  -0.80,  -0.78,   3.72,   1.88,   7.14,   0.41,   1.45,   0.36,  -3.58,   2.98,  -0.64,   0.24,   2.63
202108,  -0.28,  -2.58,  -1.53,  -0.68,  -3.81,  -0.17,   2.26,   1.76,   3.66,   5.29,   3.46,   1.92,  -0.95,   3.23,   2.95,   2.74,   3.94
202109,  -3.29,  -8.12,  10.81,  -9.27,  -7.01,  -4.41,  -5.95,  -3.67, -10.57,  -5.61,  -5.59,   4.03,  -2.56,  -4.84,  -5.31,  -1.58,  -5.75
202110,   3.63,   8.66,  10.38,  11.96,   4.35,   7.28,   3.73,  11.46,  10.00,   3.81,   7.52,  30.64,   6.58,   5.11,   3.59,   7.00,   5.56
202111,  -3.01,  -0.18,  -5.39,  -0.04,  -8.75,  -0.92,  -1.01,   5.26,  -6.14,   0.24,   6.75,   2.69,  -4.89,  -1.96,   1.06,  -5.73,  -2.92
202112,  10.15,   9.12,   3.00,  -3.03,   2.17,   6.39,  10.16,   6.27,   9.83,   2.58,   2.43,  -3.67,   7.13,   8.57,  -0.41,   4.72,   2.60
202201,  -0.02,  -5.45,  18.36, -11.19, -13.64,  -4.60,  -3.36, -12.16, -10.27,  -4.00, -10.78,  -9.81,  -3.66,  -2.10,  -9.11,  -0.72,  -7.12
202202,   0.21,  11.82,   8.04,  -5.75,  -4.40,  -0.34,  -2.90,  -8.14,  23.84,  -2.11,  -1.55,  -6.88,   3.75,  -1.11,  -0.20,  -1.70,  -4.22
202203,   1.28,  10.00,   9.89,  -1.40,  -4.72,   4.79,   4.39,  -5.79,  15.18,  -0.22,   3.11,  15.35,   1.80,   9.68,   4.07,  -0.99,   3.19
202204,   3.01, -12.02,  -1.25,  -6.55, -11.18,  -4.38,   1.00,  -1.13,  -6.09,  -8.68, -13.64, -16.23,  -9.60,  -3.71, -12.48,  -7.99, -11.32
202205,  -1.78,  -3.21,  15.74,  -6.11,  -0.67,   6.17,   1.11,   1.44,  -8.06,  -3.09,   2.61,  -8.06,  -3.40,   4.79,  -6.11,   2.80,  -2.26
202206,  -1.16, -17.07, -16.41, -11.96, -11.01, -15.96,  -1.80, -10.69, -21.03,  -7.81, -12.25, -10.17,  -5.09,  -6.55,  -7.95,  -9.06,  -7.52
202207,   4.00,   1.27,  10.46,  11.63,   9.76,   7.21,  -0.45,  12.59,  20.54,  12.41,  13.82,  26.27,   7.37,   6.26,  16.86,   7.38,   9.45
202208,  -1.71,  -2.86,   3.29,  -6.27,  -6.10,  -1.07,  -4.42,  -3.92,  -1.25,  -9.38,  -7.64,  -5.26,  -1.28,   0.09,  -3.56,  -2.24,  -4.02
202209,  -7.45,  -5.95,  -9.13, -17.29, -14.69, -10.99,  -2.49,  -6.33, -17.90,  -8.79, -11.02,  -5.88, -13.14, -11.65,  -7.96,  -7.73,  -9.96
202210,  10.29,   8.44,  24.10,  10.64,   3.85,   9.31,   8.51,   7.22,  20.17,  12.27,   9.08,  -4.21,  11.45,   3.50,   1.78,  12.80,   6.52
202211,   4.18,  17.19,   0.76,  16.90,   6.99,  10.02,   5.25,   8.87,  13.90,   6.33,  11.36,  -7.38,   8.52,   6.82,   2.68,   4.75,   4.22
202212,  -3.14,  -4.30,  -4.03,  -0.37,  -4.97,  -6.42,  -0.78,  -3.46,  -7.63,  -5.68,  -6.58, -25.35,  -3.89,  -1.15,  -9.45,  -5.49,  -6.40
202301,  -1.86,  14.90,   2.78,   9.49,  13.20,  11.16,  -2.65,   7.13,  22.17,  12.85,   9.42,  23.66,   5.73,  -1.26,  12.14,   6.46,   8.13
202302,  -1.41,  -5.22,  -7.00,  -6.24,  -1.78,  -4.65,  -4.80,  -3.67,   2.12,   3.03,   0.80,  10.36,  -0.57,  -5.29,  -5.70,  -2.87,  -1.85
202303,   3.73,   1.65,  -0.15,   3.72,  -0.25,  -4.56,   2.93,   0.25,  -8.07,  -1.74,   6.57,  -0.34,  -0.14,   3.90,   5.03,  -8.44,   7.00
202304,   3.23,  -2.72,   2.72,   1.87,  -1.22,  -1.64,   5.07,   4.06,  -6.81,  -1.88,  -5.04, -12.45,  -1.82,   1.72,   2.34,   2.01,   2.46
202305,  -4.49,  -6.26,  -9.67, -13.35,  -7.25,  -8.26,  -3.93,  -3.11,  -8.51,  -3.54,   8.73,  11.23,  -1.73,  -5.82,   2.15,  -3.82,   2.71
